"","JDAY","P_mean","P_sd","P_max","P_min","P_med","P_mod","Tm_mean","Tm_sd","Tm_max","Tm_min","Tm_med","Tm_mod","Tmax_mean","Tmax_sd","Tmax_max","Tmax_min","Tmax_med","Tmax_mod","Tmin_mean","Tmin_sd","Tmin_max","Tmin_min","Tmin_med","Tmin_mod","RH_mean","RH_sd","RH_max","RH_min","RH_med","RH_mod","Qg_mean","Qg_sd","Qg_max","QG_min","Qg_med","Qg_mod","Wind_mean","Wind_sd","Wind_max","Wind_min","Wind_med","Wind_mod"
"21",21,7.3505157888,6.45802318457967,33.9941088,0,6.300830088,8.095549212,20.4432222222222,1.92010505458293,23.8885,14.8295,20.711,17.1745,24.6313055555556,3.18544059136426,30.69,15.9,25.169,19.449,16.2551388888889,1.53749343604225,18.643,12.565,16.428,14.9,89.5369475549001,5.29574173542453,97.0743058648396,73.7525953001292,90.559644791547,96.3199034435651,21.333616312941,8.82192201198359,32.257248939936,2.073655872,24.174254385,5.80241088,1.7832170109373,0.576246785203254,3.16917466353235,1.03246315886543,1.63408002794273,1.14557534099199
"22",22,7.5183396839,5.7295666957746,19.603730232,0,6.638572638,7.02438624,19.9357222222222,1.72234953912399,22.633,15.8335,20.17075,15.8335,23.7984722222222,2.86477397249627,29.428,16.761,23.9755,23.707,16.0729722222222,1.56855014922537,18.626,11.454,16.0185,14.906,90.4028604256107,4.97916457347475,97.3466153175164,73.0704114942136,91.4715991171958,96.6579383615417,18.945366330292,9.02375441915348,31.805542790748,1.86406866,21.041443125,3.69078759,1.78719131266059,0.491958045757686,3.29014433467591,1.13772658103541,1.67270993445046,2.04732728420738
"23",23,10.7750892686,15.9386283510072,92.0585448,0,5.6931520932,0.6729129504,20.2352777777778,1.85497401000062,23.9145,16.2485,20.16975,17.6075,24.4975277777778,2.9300370400985,30.778,17.429,24.618,21.825,15.9730277777778,1.59329230545902,18.703,12.467,16.3095,13.39,88.9908464903957,6.62426647499029,96.8743760249713,61.4269289647097,90.1275409482036,86.4807957401035,22.8098807159468,8.18298899388152,32.42046492,2.160730998,23.73775101,29.29646655,1.9017272354211,0.576072416589892,3.53107623401759,0.882853318871009,1.8184507870943,2.23262923633196
"24",24,8.0315601264,7.75043924070131,27.59973102,0.00686646,4.503536946,3.628061856,19.8579722222222,1.47589578583141,22.569,16.4815,19.777,19.051,24.0397222222222,2.75928573170782,30.9,18.804,23.9255,25.073,15.6762222222222,1.39713382345247,19.139,13.029,15.461,13.029,90.2173836399381,5.372747258026,96.5006312059638,68.7377862027768,91.864777718466,88.8166698841473,20.2138493981301,7.71663586766607,31.4273811672,3.03001893,21.72026646,27.44212653,1.74979269035886,0.518903319285018,3.04037761616975,0.927291278640539,1.65935205839865,1.09186327747108
"25",25,8.6082209239,10.9868873828554,49.508856936,0,4.0117262904,0,19.935125,1.61071710904092,22.5545,15.4925,20.0065,19.047,23.9569722222222,3.09234093930806,29.411,17.588,24.4555,24.787,15.9132777777778,1.64962668696563,18.749,12.861,15.9915,13.307,90.2531810500576,5.21966166112032,97.3397721697247,76.2078319524199,92.4186019236858,90.7604128355662,19.649531917215,8.21927145006995,32.059699326,1.835099622,19.359778197312,23.37029658,1.77574059823181,0.416819997443559,2.66424008082051,1.11728952254984,1.72395694176644,1.32883368673105
"26",26,10.586545216,13.6867910649015,63.45630288,0,5.7622470408,7.2647115768,19.8148472222222,1.71488194437253,22.089,15.872,20.29925,19.442,23.5458055555556,3.30302280446645,28.314,16.792,23.6045,23.722,16.0838888888889,1.32422069325488,19.341,13.844,15.666,17.668,90.6116003364061,5.31854654065056,97.2588813004911,80.0854795371226,92.6613678841175,90.3189625695085,18.973373585935,10.0646782406115,32.1547104612,2.378812482,20.553496605,30.77161155,1.76040451033627,0.457248692589247,3.0395234901585,1.1441116407958,1.71400480857059,1.18105856954035
"27",27,11.9146579752,15.7793502125391,71.685774,0,7.1265218112,1.9277576064,19.8338333333333,1.53098535963887,22.6965,16.4815,20.02475,19.795,23.6616666666667,3.07288545646782,29.051,17.785,23.239,24.196,16.006,1.62405052701131,18.946,11.685,15.7545,15.394,90.6465862341506,5.71754797923297,97.0961099031664,77.138163646042,91.803963106449,90.3861750936152,19.352288094522,9.44941398957064,31.99844975004,3.18779829,20.44183824,18.2204487,1.76009802411688,0.43690917823124,2.85735901401374,1.07524940082978,1.66788575962681,1.51396232663018
"28",28,7.1646461887,9.46451675361929,42.846670224,0,4.2838107264,0,20.0879583333333,1.42767455462671,23.183,15.5835,19.95425,18.8045,23.9669444444444,3.0228287219986,30.03,16.759,23.208,22.001,16.2089722222222,1.49319937404049,18.556,13.237,16.38,15.608,89.8977831264644,6.23266871899112,96.9851777961997,73.5688559195768,91.8223611206805,93.5183828045006,19.3407376167464,8.11271363506702,32.517768852,3.53694159,20.129905395,14.35870962,1.84844166397426,0.515648361597234,2.89643384159076,0.857672480613468,1.83251523555165,2.19177284505083
"29",29,9.6879955217,17.1684787141585,89.4870656064,0,4.131459432,0,20.0742916666667,1.61470427356573,23.0005,16.5225,20.176,20.2175,24.2783611111111,2.9203024711519,30.154,17.452,24.09,24.756,15.8702222222222,2.00940683658652,18.741,8.185,16.2125,15.679,89.727548629294,5.94826847719548,97.0157270782418,72.7464997902942,91.0708327814012,93.3438795586054,19.669233827958,8.53782246388591,32.8093798608,2.417625018,20.56359609,14.51773233,1.78412352203154,0.532230088418259,2.97452249367196,0.780019950471255,1.72279628682806,1.74993340273113
"30",30,8.3551043865,10.4186899140781,53.2081728,0,4.8442829364,32.39678088,19.8505972222222,1.35585868321489,22.3495,16.4115,20.18225,16.4115,24.2203333333333,2.66467600818025,29.061,17.688,24.306,23.173,15.4808611111111,1.37444825611231,17.709,12.154,15.61,15.077,90.0885860090819,5.15466686135822,97.4424283607816,71.5275103046072,90.6944471225083,96.8606648617026,21.7856055058835,8.41627076343949,31.87791126,1.451250252,23.442477016005,4.99730652,1.6375261674961,0.387504375689069,2.50831676897997,0.882042356392381,1.65635916552588,1.70020762027075
"31",31,7.442403417,11.5919464680476,59.290975872,0,3.6726975792,0,20.2091111111111,1.61082390236936,23.1205,17.217,20.10825,17.558,24.6586111111111,2.92290682396605,30.236,18.876,25.0315,20.27,15.7596111111111,1.22637815835964,18.284,12.824,15.623,17.025,89.2285101928175,4.80640285150257,97.4988709771699,76.9763853441019,89.5854716951761,92.0356776040887,21.652594384492,8.63677497694784,31.47188292,3.59785854,24.188509023372,14.76247356,1.65620913830687,0.455314546811209,2.99854654483269,0.722750507591422,1.4982290993903,2.17700329906256
"32",32,12.4809230722,17.731006855373,91.615644,0,5.2867411092,0,20.0474166666667,1.46439883082249,23.208,16.6145,20.18175,18.383,24.2635,2.93898414422399,30.003,17.867,24.539,21.947,15.8313333333333,1.3475826399255,18.424,12.68,15.8665,14.819,89.3417646813569,6.47730737427368,97.507305768722,69.7785280470351,90.3101010863564,90.3021245633485,21.001038019512,9.49257124648187,31.9847083164,2.652077934,23.35103622,23.4559134,1.69485754211973,0.424044931867712,2.66055204103659,0.996959249897791,1.6752331037897,2.53514292273084
"33",33,9.613444708,12.3649059494221,54.078479784,0,5.5103322816,2.540588112,20.1119027777778,1.64606470459285,23.1165,16.994,20.3685,18.2965,24.1936666666667,2.87722097070867,29.255,19.015,24.2385,20.979,16.0301388888889,1.73181752837512,18.028,8.99200000000002,16.5545,15.614,89.8756841717495,5.53496186181509,97.2783256534304,78.0928305652596,91.8672831518025,93.2276435571993,20.9001135444497,9.43819824641467,31.75908879186,2.413741752,22.34562372,14.54101749,1.7570939338266,0.481107683090971,3.08560446315311,0.865236376567771,1.58820314303055,2.03980633254632
